order_purchase_timestamp,order_delivered_customer_date,delivery_time,review_score,category_clean
2018-04-17 19:19:04,2018-04-25 19:11:16,7,5,Housewares
2018-04-17 19:19:04,2018-04-25 19:11:16,7,5,Housewares
2018-04-17 15:53:53,2018-04-25 17:08:55,8,4,Furniture Decor
2018-07-31 13:55:19,2018-08-03 13:48:35,2,2,Watches Gifts
2018-07-31 13:55:19,2018-08-03 13:48:35,2,2,Watches Gifts
2018-07-31 13:55:19,2018-08-03 13:48:35,2,2,Watches Gifts
2018-05-22 10:59:16,2018-06-08 23:25:29,17,5,Pet Shop
2018-04-23 16:13:31,2018-05-07 15:15:06,13,5,Watches Gifts
2018-08-25 17:52:00,2018-08-29 17:21:56,3,5,Cine Photo
2018-08-25 17:52:00,2018-08-29 17:21:56,3,5,Cine Photo
2018-06-18 17:31:22,2018-06-22 15:45:15,3,4,Baby
2018-06-15 19:24:21,2018-06-26 17:48:33,10,5,Home Appliances
2018-07-30 20:48:59,2018-08-07 18:08:46,7,1,Health Beauty
2018-05-16 08:39:29,2018-05-25 16:12:00,9,3,Watches Gifts
2018-06-16 14:34:24,2018-06-25 21:07:37,9,5,Cool Stuff
2018-06-12 07:23:57,2018-06-30 00:12:52,17,4,Furniture Decor
2018-08-04 13:46:34,2018-08-20 19:08:38,16,5,Art
2018-07-05 10:06:44,2018-07-13 18:38:26,8,5,Furniture Decor
2018-04-29 23:57:11,2018-05-04 22:31:59,4,3,Watches Gifts
2018-08-13 23:58:38,2018-08-21 22:27:12,7,5,Bed Bath Table
2018-05-27 21:44:38,2018-05-30 22:51:59,3,5,Electronics
2018-07-27 20:13:06,2018-08-10 17:46:45,13,5,Health Beauty
2018-06-02 01:20:09,2018-06-14 19:48:34,12,2,Auto
2018-03-19 14:33:11,2018-04-26 19:04:18,38,1,Telephony
2018-04-24 13:13:10,2018-05-04 21:06:38,10,5,Watches Gifts
2018-08-14 10:07:51,2018-08-22 17:09:05,8,5,Computers Accessories
2018-08-14 10:07:51,2018-08-22 17:09:05,8,5,Computers Accessories
2018-08-16 15:43:01,2018-08-27 16:13:46,11,4,Health Beauty
2018-04-23 11:13:32,2018-05-02 15:08:38,9,5,Auto
2018-05-03 16:46:51,2018-05-11 17:14:55,8,4,Computers Accessories
2018-05-03 16:46:51,2018-05-11 17:14:55,8,4,Computers Accessories
2018-05-16 14:11:23,2018-06-10 16:11:54,25,1,Baby
2018-06-26 19:44:42,2018-07-03 15:56:50,6,5,Bed Bath Table
2018-07-30 12:27:20,2018-08-10 19:31:50,11,5,Fashion Bags Accessories
2018-06-18 09:48:11,2018-06-22 18:59:25,4,5,Watches Gifts
2018-05-29 21:02:11,2018-06-07 17:04:54,8,5,Sports Leisure
2018-08-16 10:46:59,2018-08-27 20:11:33,11,3,Bed Bath Table
2018-05-15 16:32:55,2018-06-05 10:11:17,20,5,Housewares
2018-07-02 22:10:09,2018-07-05 20:16:57,2,4,Pet Shop
2018-07-20 09:24:27,2018-07-25 22:56:50,5,4,Bed Bath Table
2018-05-14 18:17:02,2018-05-21 19:38:46,7,5,Housewares
2018-05-09 12:21:35,2018-05-11 13:32:17,2,5,Health Beauty
2018-07-17 20:51:27,2018-07-24 23:16:49,7,5,Housewares
2018-04-26 20:48:28,2018-05-07 16:11:47,10,3,Furniture Decor
2018-04-26 20:48:28,2018-05-07 16:11:47,10,3,Furniture Decor
2018-07-05 19:17:41,2018-07-13 16:28:28,7,5,Watches Gifts
2018-08-14 15:08:12,2018-08-17 15:34:47,3,5,Housewares
2018-08-04 22:15:15,2018-08-09 17:21:53,4,1,Drinks
2018-05-22 21:56:28,2018-06-14 19:17:42,22,2,Fashion Underwear Beach
2018-05-03 13:13:04,2018-05-16 20:42:31,13,5,Health Beauty
2018-06-26 18:08:53,2018-06-29 17:03:21,2,4,Garden Tools
2018-05-02 10:54:52,2018-05-11 22:22:49,9,5,Bed Bath Table
2018-05-15 11:42:08,2018-05-18 15:47:49,3,5,Sports Leisure
2018-04-23 12:03:31,2018-04-30 14:48:28,7,5,Perfumery
2018-07-22 09:54:03,2018-09-27 02:24:33,66,1,Cool Stuff
2018-07-26 10:50:55,2018-08-07 18:41:00,12,4,Market Place
2018-04-12 22:26:07,2018-04-23 21:04:51,10,4,Signaling And Security
2018-04-12 22:26:07,2018-04-23 21:04:51,10,4,Signaling And Security
2018-04-12 22:26:07,2018-04-23 21:04:51,10,4,Signaling And Security
2018-06-21 13:58:47,2018-06-26 19:28:36,5,4,Health Beauty
2018-06-21 13:58:47,2018-06-26 19:28:36,5,4,Health Beauty
2018-06-08 10:40:28,2018-06-22 00:32:13,13,5,Sports Leisure
2018-08-06 17:10:08,2018-08-09 17:57:07,3,5,Books General Interest
2018-07-14 20:26:24,2018-07-23 19:21:04,8,5,Watches Gifts
2018-05-16 18:54:59,2018-05-23 22:38:34,7,5,Home Appliances
2018-05-04 01:14:11,2018-05-12 12:28:43,8,5,Bed Bath Table
2018-08-08 10:53:55,2018-08-15 20:46:31,7,5,Furniture Decor
2018-07-31 13:18:12,2018-08-09 20:43:30,9,5,Stationery
2018-07-31 13:18:12,2018-08-09 20:43:30,9,5,Stationery
2018-07-16 17:36:52,2018-07-23 20:36:47,7,1,Electronics
2018-07-16 17:36:52,2018-07-23 20:36:47,7,1,Electronics
2018-07-16 17:36:52,2018-07-23 20:36:47,7,1,Electronics
2018-04-24 17:27:51,2018-04-30 16:14:45,5,4,Electronics
2018-04-24 19:42:23,2018-04-26 18:23:36,1,4,Sports Leisure
2018-05-18 15:55:05,2018-05-24 15:04:03,5,5,Auto
2018-08-25 18:36:46,2018-08-29 16:35:44,3,5,Bed Bath Table
2018-05-04 17:00:41,2018-05-15 17:14:34,11,1,Cool Stuff
2018-06-10 20:39:21,2018-06-13 18:07:40,2,5,Electronics
2018-08-21 10:20:46,2018-08-31 20:55:38,10,3,Furniture Decor
2018-06-24 23:18:24,2018-07-09 12:24:41,14,1,Sports Leisure
2018-06-24 23:18:24,2018-07-09 12:24:41,14,1,Sports Leisure
2018-05-02 14:49:23,2018-05-08 00:12:46,5,5,Health Beauty
2018-08-08 18:25:49,2018-08-10 22:09:22,2,4,Watches Gifts
2018-04-30 10:28:19,2018-05-04 16:12:39,4,4,Housewares
2018-04-30 10:28:19,2018-05-04 16:12:39,4,4,Housewares
2018-05-23 22:07:24,2018-05-28 16:34:43,4,4,Telephony
2018-04-25 00:04:18,2018-05-10 17:18:44,15,4,Health Beauty
2018-04-16 17:55:25,2018-04-30 16:34:43,13,1,Furniture Decor
2018-04-16 17:55:25,2018-04-30 16:34:43,13,1,Baby
2018-06-03 20:09:21,2018-06-15 22:21:46,12,1,Toys
2018-04-20 19:47:03,2018-05-16 14:20:42,25,1,Housewares
2018-07-30 10:52:31,2018-08-13 18:41:51,14,5,Cool Stuff
2018-04-30 19:04:12,2018-05-11 19:22:33,11,5,Health Beauty
2018-05-06 22:09:49,2018-05-11 17:02:37,4,5,Bed Bath Table
2018-04-19 20:35:48,2018-05-02 15:51:56,12,5,Housewares
2018-08-19 12:31:08,2018-08-27 23:58:55,8,5,Housewares
2018-08-19 12:31:08,2018-08-27 23:58:55,8,5,Housewares
2018-06-12 10:41:26,2018-06-21 17:28:50,9,5,Watches Gifts
2018-04-13 17:38:03,2018-04-27 01:22:51,13,1,Bed Bath Table
2018-04-13 17:38:03,2018-04-27 01:22:51,13,1,Bed Bath Table
2018-04-26 09:03:32,2018-05-03 16:58:43,7,1,Watches Gifts
2018-04-26 09:03:32,2018-05-03 16:58:43,7,1,Watches Gifts
2018-06-25 11:51:15,2018-06-30 10:55:51,4,3,Bed Bath Table
2018-04-18 00:27:01,2018-04-26 22:33:07,8,4,Auto
2018-04-18 00:27:01,2018-04-26 22:33:07,8,4,Auto
2018-04-18 00:27:01,2018-04-26 22:33:07,8,4,Auto
2018-07-27 14:16:43,2018-08-02 21:43:00,6,5,Computers Accessories
2018-07-30 18:03:39,2018-08-02 22:21:14,3,4,Sports Leisure
2018-05-20 18:02:48,2018-06-05 17:28:39,15,5,Computers Accessories
2018-08-03 22:20:39,2018-08-08 13:22:14,4,5,Sports Leisure
2018-05-14 20:24:55,2018-05-18 21:03:55,4,5,Fashion Bags Accessories
2018-07-08 22:50:20,2018-07-12 23:12:07,4,4,Health Beauty
2018-05-30 07:58:30,2018-06-20 18:57:24,21,5,Sports Leisure
2018-06-24 12:15:38,2018-08-20 18:34:54,57,3,Housewares
2018-06-11 19:41:42,2018-06-13 18:42:03,1,3,Furniture Living Room
2018-08-01 16:12:26,2018-08-10 01:22:47,8,5,Watches Gifts
2018-07-18 09:43:37,2018-07-24 15:11:44,6,5,Cool Stuff
2018-03-29 21:24:42,2018-05-11 23:27:32,43,1,Sports Leisure
2018-08-14 11:22:55,2018-08-27 16:14:34,13,5,Auto
2018-08-04 18:32:20,2018-08-09 20:34:33,5,5,Watches Gifts
2018-06-14 17:31:48,2018-06-21 12:18:41,6,5,Toys
2018-08-07 09:26:26,2018-08-15 00:37:33,7,1,Costruction Tools Garden
2018-08-07 09:26:26,2018-08-15 00:37:33,7,1,Costruction Tools Garden
2018-08-07 09:26:26,2018-08-15 00:37:33,7,1,Costruction Tools Garden
2018-06-17 20:56:10,2018-07-03 18:21:44,15,2,Health Beauty
2018-07-03 13:41:36,2018-07-10 22:38:28,7,5,Electronics
2018-05-08 11:38:09,2018-06-14 17:48:41,37,2,Health Beauty
2018-05-14 00:58:58,2018-05-18 15:11:39,4,1,Toys
2018-08-24 11:54:56,2018-08-28 16:19:26,4,5,Health Beauty
2018-06-09 02:35:31,2018-06-14 23:42:17,5,5,Watches Gifts
2018-07-26 07:10:27,2018-08-04 00:09:17,8,5,Housewares
2018-05-25 18:35:11,2018-06-07 16:52:18,12,5,Toys
2018-05-24 14:28:00,2018-06-07 15:18:41,14,4,Electronics
2018-06-21 22:45:51,2018-07-03 07:07:46,11,2,Watches Gifts
2018-07-11 09:20:53,2018-07-23 19:09:13,12,5,Cool Stuff
2018-06-30 12:22:31,2018-07-06 18:03:25,6,4,Health Beauty
2018-08-19 23:37:29,2018-08-23 20:23:38,3,5,Home Appliances
2018-06-28 18:50:08,2018-07-04 19:06:49,6,5,Sports Leisure
2018-06-26 10:36:34,2018-06-30 15:33:24,4,5,Computers Accessories
2018-07-10 23:16:46,2018-07-14 14:38:34,3,5,Sports Leisure
2018-07-03 00:21:23,2018-08-17 16:25:25,45,3,Computers Accessories
2018-06-21 21:24:28,2018-06-28 12:28:46,6,4,Baby
2018-07-24 13:24:06,2018-07-27 23:22:38,3,5,Bed Bath Table
2018-06-04 22:24:34,2018-06-11 20:38:37,6,2,Stationery
2018-06-04 22:24:34,2018-06-11 20:38:37,6,2,Housewares
2018-07-26 11:25:33,2018-07-31 15:24:33,5,5,Construction Tools Construction
2018-07-26 11:25:33,2018-07-31 15:24:33,5,5,Construction Tools Construction
2018-08-10 11:03:19,2018-08-18 16:58:24,8,3,Construction Tools Lights
2018-05-15 10:49:07,2018-05-19 10:46:23,3,5,Home Construction
2018-08-14 00:22:38,2018-08-18 13:24:48,4,1,Food
2018-06-07 13:45:38,2018-06-15 22:22:46,8,5,Watches Gifts
2018-04-22 16:06:21,2018-04-30 21:04:35,8,5,Garden Tools
2018-05-17 00:24:13,2018-05-21 17:15:47,4,5,Telephony
2018-08-21 21:30:35,2018-08-27 15:36:39,5,5,Housewares
2018-08-20 12:00:24,2018-08-27 18:18:25,7,5,Bed Bath Table
2018-07-02 17:23:02,2018-07-12 22:21:11,10,4,Health Beauty
2018-08-04 23:12:13,2018-08-15 20:24:27,10,5,Pet Shop
2018-04-21 11:42:17,2018-04-26 11:19:15,4,1,Construction Tools Construction
2018-04-21 11:42:17,2018-04-26 11:19:15,4,1,Bed Bath Table
2018-08-04 11:26:44,2018-08-10 18:38:46,6,3,Garden Tools
2018-08-04 11:26:44,2018-08-10 18:38:46,6,3,Garden Tools
2018-08-04 11:26:44,2018-08-10 18:38:46,6,3,Auto
2017-10-20 00:31:45,2017-10-28 16:47:59,8,1,Sports Leisure
2018-05-15 16:39:20,2018-06-04 12:51:51,19,4,Health Beauty
2018-05-16 12:28:01,2018-05-21 15:07:36,5,5,Watches Gifts
2018-07-20 14:04:53,2018-08-10 22:22:22,21,1,Arts And Craftmanship
2018-07-22 17:47:13,2018-08-09 22:24:27,18,5,Office Furniture
2018-05-17 09:11:18,2018-05-19 14:32:38,2,5,Construction Tools Lights
2018-05-02 15:24:53,2018-05-06 16:39:01,4,5,Health Beauty
2018-07-30 10:26:41,2018-08-03 16:51:51,4,3,Auto
2018-07-09 12:16:32,2018-07-14 00:24:48,4,1,Computers Accessories
2018-07-09 12:16:32,2018-07-14 00:24:48,4,1,Computers Accessories
2018-07-04 22:19:15,2018-07-12 16:26:53,7,4,Bed Bath Table
2018-06-11 11:06:25,2018-06-19 13:44:34,8,1,Health Beauty
2018-08-05 20:06:27,2018-08-10 14:05:58,4,5,Cool Stuff
2018-04-04 16:51:45,2018-05-03 14:48:31,28,5,Construction Tools Construction
2018-05-04 08:41:06,2018-05-22 19:50:56,18,5,Health Beauty
2018-05-08 17:26:45,2018-05-15 17:55:01,7,5,Health Beauty
2018-08-04 18:07:07,2018-08-20 19:08:48,16,3,Furniture Decor
2018-08-04 18:07:07,2018-08-20 19:08:48,16,3,Furniture Decor
2018-07-24 11:07:22,2018-07-31 18:36:27,7,5,Construction Tools Construction
2018-05-16 19:27:44,2018-06-04 20:51:49,19,1,Bed Bath Table
2018-04-29 23:28:13,2018-06-20 19:35:42,51,1,Health Beauty
2018-06-24 14:20:53,2018-07-06 16:44:49,12,5,Bed Bath Table
2018-08-09 14:34:44,2018-08-14 01:12:25,4,5,Cool Stuff
2018-08-17 21:01:16,2018-08-23 00:38:23,5,4,Sports Leisure
2018-07-25 21:17:54,2018-08-02 21:54:59,8,4,Fashion Bags Accessories
2018-05-03 18:35:23,2018-05-10 21:32:20,7,1,Home Appliances
2018-08-13 18:53:55,2018-08-20 15:18:58,6,5,Health Beauty
2018-05-01 17:15:33,2018-05-09 18:34:52,8,1,Musical Instruments
2018-06-05 13:40:49,2018-06-08 21:41:58,3,5,Watches Gifts
2018-05-04 08:19:29,2018-05-16 10:12:32,12,5,Bed Bath Table
2018-05-05 10:23:10,2018-05-10 17:55:27,5,4,Bed Bath Table
2018-05-21 02:46:48,2018-05-23 21:08:18,2,5,Sports Leisure
2018-06-17 18:38:50,2018-06-22 21:07:48,5,5,Furniture Living Room
2018-05-01 22:37:08,2018-05-24 16:03:41,22,4,Computers Accessories
2018-05-05 10:24:45,2018-05-23 19:32:34,18,1,Construction Tools Safety
2018-07-31 19:16:43,2018-08-03 22:14:56,3,5,Telephony
2018-05-16 15:07:45,2018-06-05 19:11:58,20,5,Sports Leisure
2018-06-05 17:08:15,2018-07-03 17:54:33,28,5,Sports Leisure
2018-06-17 08:29:35,2018-06-25 16:47:45,8,3,Housewares
2018-06-11 15:31:32,2018-06-18 20:27:37,7,5,Construction Tools Construction
2018-07-31 13:22:30,2018-08-16 16:07:46,16,4,Watches Gifts
2018-06-26 10:50:57,2018-06-27 18:54:47,1,5,Health Beauty
2018-06-26 18:24:45,2018-07-12 15:14:37,15,4,Bed Bath Table
2018-08-16 12:36:06,2018-08-21 17:55:40,5,5,Pet Shop
2018-08-16 12:36:06,2018-08-21 17:55:40,5,5,Pet Shop
2018-08-16 12:36:06,2018-08-21 17:55:40,5,5,Pet Shop
2018-05-16 22:49:49,2018-06-08 17:03:09,22,2,Watches Gifts
2018-07-21 13:53:42,2018-08-07 16:46:27,17,1,Baby
2018-04-28 11:34:46,2018-05-02 19:26:46,4,5,Watches Gifts
2018-06-20 18:33:57,2018-06-26 21:25:37,6,5,Watches Gifts
2018-07-04 19:50:18,2018-07-12 13:06:55,7,1,Bed Bath Table
2018-05-03 20:32:58,2018-05-07 19:03:48,3,5,Toys
2018-07-05 16:13:21,2018-07-27 19:41:16,22,1,Watches Gifts
2018-08-15 05:45:14,2018-08-25 16:31:57,10,5,Baby
2018-04-05 16:19:24,2018-05-08 23:37:27,33,3,Watches Gifts
2018-05-08 22:13:19,2018-05-14 13:50:50,5,5,Perfumery
2018-06-16 11:21:37,2018-07-05 15:32:14,19,1,Watches Gifts
2018-07-30 23:22:22,2018-08-06 15:11:50,6,5,Kitchen Dining Laundry Garden Furniture
2018-05-06 21:33:24,2018-05-11 12:16:58,4,3,Housewares
2018-08-07 07:22:19,2018-08-10 16:18:41,3,4,Home Appliances
2018-08-08 00:01:34,2018-08-14 19:51:53,6,5,Bed Bath Table
2018-04-30 12:23:27,2018-05-11 21:38:39,11,4,Computers Accessories
2018-07-16 22:59:19,2018-08-07 16:26:38,21,3,Art
2018-06-18 22:43:08,2018-06-25 19:03:55,6,5,Baby
2018-08-09 00:29:23,2018-08-15 16:08:49,6,5,Housewares
2018-06-01 22:38:26,2018-06-13 19:34:37,11,3,Health Beauty
2018-08-06 17:38:40,2018-08-13 18:35:00,7,5,Health Beauty
2018-04-23 13:24:14,2018-05-03 20:22:54,10,5,Books General Interest
2018-05-05 11:05:51,2018-05-10 01:33:15,4,1,Furniture Decor
2018-05-05 11:05:51,2018-05-10 01:33:15,4,1,Furniture Decor
2018-05-05 11:05:51,2018-05-10 01:33:15,4,1,Furniture Decor
2018-08-12 15:17:26,2018-08-15 18:46:47,3,4,Health Beauty
2018-06-16 20:45:44,2018-06-28 21:12:50,12,5,Health Beauty
2018-05-01 21:18:44,2018-05-07 19:38:38,5,5,Bed Bath Table
2018-05-02 19:24:33,2018-05-10 21:04:22,8,5,Musical Instruments
2018-05-07 13:08:51,2018-05-16 15:13:07,9,5,Watches Gifts
2018-04-24 13:24:39,2018-05-16 21:56:26,22,5,Watches Gifts
2018-04-23 09:22:26,2018-04-25 22:13:52,2,5,Electronics
2018-06-11 14:57:36,2018-06-19 23:48:40,8,5,Industry Commerce And Business
2018-05-14 08:55:22,2018-06-18 18:18:28,35,1,Home Appliances
2018-08-04 16:22:05,2018-08-10 20:27:38,6,4,Telephony
2018-05-02 18:59:47,2018-05-08 20:41:10,6,5,Pet Shop
2018-05-17 14:13:49,2018-05-22 01:24:37,4,1,Watches Gifts
2018-06-22 16:08:01,2018-07-03 16:27:26,11,3,Sports Leisure
2018-08-10 23:20:31,2018-08-25 12:32:27,14,5,Furniture Decor
2018-08-10 23:20:31,2018-08-25 12:32:27,14,5,Furniture Decor
2018-08-10 23:20:31,2018-08-25 12:32:27,14,5,Furniture Decor
2018-07-27 23:07:33,2018-08-08 01:03:35,11,5,Health Beauty
2018-07-21 18:11:33,2018-07-31 20:16:52,10,5,Housewares
2018-04-26 22:45:33,2018-05-05 11:39:39,8,1,Bed Bath Table
2018-08-14 09:18:25,2018-08-23 11:52:00,9,4,Garden Tools
2018-07-09 00:23:40,2018-07-13 21:16:50,4,5,Watches Gifts
2018-04-23 16:12:06,2018-05-03 18:51:30,10,3,Garden Tools
2018-08-06 16:30:57,2018-08-13 22:36:50,7,5,Housewares
2018-04-12 16:32:53,2018-06-04 15:54:32,52,1,Health Beauty
2018-08-22 15:43:52,2018-08-28 20:46:44,6,5,Luggage Accessories
2018-08-08 15:54:36,2018-08-20 14:32:53,11,5,Furniture Decor
2018-04-07 16:55:32,2018-05-05 19:38:54,28,1,Bed Bath Table
2018-04-22 10:13:50,2018-04-26 21:33:22,4,5,Sports Leisure
2018-08-17 16:52:19,2018-08-30 18:16:23,13,4,Computers Accessories
2018-04-12 00:21:56,2018-05-03 19:28:39,21,5,Furniture Decor
2018-08-15 16:55:27,2018-08-24 00:49:45,8,5,Telephony
2018-08-15 13:10:04,2018-08-20 19:29:41,5,5,Perfumery
2018-08-18 16:04:56,2018-08-27 22:02:47,9,5,Bed Bath Table
2018-07-16 19:34:16,2018-07-20 19:28:27,3,5,Health Beauty
2018-05-24 11:30:28,2018-05-29 15:04:38,5,5,Toys
2018-07-06 23:38:02,2018-07-12 00:59:31,5,5,Computers Accessories
2018-08-18 11:19:17,2018-08-27 17:12:40,9,4,Telephony
2018-05-01 16:43:37,2018-05-19 17:41:18,18,4,Bed Bath Table
2018-07-19 10:37:28,2018-07-25 15:08:32,6,5,Health Beauty
2018-08-01 19:25:14,2018-08-16 21:03:20,15,3,Telephony
2018-08-01 19:25:14,2018-08-16 21:03:20,15,3,Telephony
2018-08-06 22:26:17,2018-08-16 23:08:36,10,5,Bed Bath Table
2018-03-28 11:22:10,2018-05-04 17:34:48,37,1,Sports Leisure
2018-05-13 19:08:08,2018-06-06 20:28:54,24,4,Computers Accessories
2018-06-06 10:19:05,2018-07-02 19:07:50,26,5,Health Beauty
2018-05-28 12:01:10,2018-06-01 20:41:58,4,5,Bed Bath Table
2018-05-04 13:08:13,2018-05-09 16:42:03,5,1,Fashion Bags Accessories
2018-05-08 12:31:06,2018-05-17 17:31:39,9,4,Fashion Bags Accessories
2018-08-06 11:42:28,2018-08-09 16:04:41,3,5,Garden Tools
2018-06-08 15:17:41,2018-06-13 22:03:03,5,1,Bed Bath Table
2018-06-08 15:17:41,2018-06-13 22:03:03,5,1,Bed Bath Table
2018-06-08 15:17:41,2018-06-13 22:03:03,5,1,Bed Bath Table
2018-04-16 19:06:29,2018-05-03 17:46:32,16,4,Bed Bath Table
2018-08-17 16:06:54,2018-08-23 19:04:04,6,5,Computers Accessories
2018-03-20 14:54:05,2018-05-03 00:06:36,43,1,Home Appliances
2018-06-06 17:32:40,2018-06-18 16:31:30,11,5,Baby
2018-07-30 19:38:03,2018-08-08 12:54:36,8,5,Health Beauty
2018-05-28 17:01:03,2018-06-11 16:47:34,13,5,Sports Leisure
2018-05-28 17:01:03,2018-06-11 16:47:34,13,5,Sports Leisure
2018-06-06 00:37:46,2018-06-26 13:46:35,20,5,Health Beauty
2018-06-20 22:06:06,2018-07-05 11:58:54,14,4,Computers Accessories
2018-05-12 19:00:03,2018-05-19 16:35:42,6,3,Housewares
2018-05-12 19:00:03,2018-05-19 16:35:42,6,3,Housewares
2018-07-05 08:53:06,2018-07-11 21:07:49,6,5,Bed Bath Table
2018-07-22 20:00:05,2018-08-27 22:14:37,36,1,Furniture Decor
2018-05-07 23:15:19,2018-05-16 22:23:24,8,3,Furniture Decor
2018-06-23 09:47:01,2018-07-03 20:52:35,10,1,Home Appliances
2018-05-11 16:33:12,2018-06-23 19:58:32,43,5,Garden Tools
2018-06-22 14:39:56,2018-06-29 17:12:31,7,5,Sports Leisure
2018-04-25 15:46:56,2018-05-08 15:32:49,12,5,Watches Gifts
2018-05-28 14:05:37,2018-06-05 15:13:03,8,5,Toys
2018-04-28 19:39:03,2018-05-15 21:26:37,17,5,Computers Accessories
2018-04-28 19:39:03,2018-05-15 21:26:37,17,5,Computers Accessories
2018-07-28 13:11:06,2018-08-09 20:18:20,12,4,Housewares
2018-07-07 14:58:14,2018-07-13 18:48:48,6,5,Costruction Tools Tools
2018-07-07 14:58:14,2018-07-13 18:48:48,6,5,Costruction Tools Tools
2018-04-19 21:29:39,2018-04-23 16:23:38,3,5,Computers Accessories
2018-06-20 10:59:40,2018-06-22 20:26:37,2,5,Drinks
2018-08-04 19:38:53,2018-08-15 20:34:29,11,5,Computers Accessories
2018-05-15 16:20:48,2018-05-18 18:12:44,3,5,Computers Accessories
2018-05-11 09:36:15,2018-05-17 22:41:06,6,5,Bed Bath Table
2018-07-20 20:25:01,2018-07-28 19:10:45,7,5,Computers Accessories
2018-06-10 18:04:12,2018-06-18 17:13:39,7,1,Fashion Bags Accessories
2018-06-10 18:04:12,2018-06-18 17:13:39,7,1,Fashion Bags Accessories
2018-05-09 11:20:12,2018-05-21 21:28:39,12,1,Watches Gifts
2018-05-09 11:20:12,2018-05-21 21:28:39,12,1,Watches Gifts
2018-05-14 11:29:01,2018-05-23 10:04:04,8,5,Watches Gifts
2018-05-14 21:32:04,2018-05-17 20:10:48,2,5,Garden Tools
2018-07-04 08:09:10,2018-07-06 13:21:54,2,5,Housewares
2018-05-20 22:02:25,2018-06-04 20:33:24,14,4,Health Beauty
2018-07-20 16:30:34,2018-07-27 13:41:28,6,4,Health Beauty
2018-06-07 20:10:26,2018-06-13 17:42:21,5,5,Sports Leisure
2018-08-07 10:07:19,2018-08-10 13:05:24,3,4,Health Beauty
2018-07-10 18:46:09,2018-07-12 22:03:10,2,5,Housewares
2018-04-17 23:29:11,2018-04-30 23:18:49,12,5,Bed Bath Table
2018-04-17 23:29:11,2018-04-30 23:18:49,12,5,Bed Bath Table
2018-08-13 17:28:36,2018-09-01 02:18:43,18,1,Watches Gifts
2018-08-11 20:50:44,2018-08-17 21:18:07,6,5,Housewares
2018-06-24 11:49:34,2018-06-26 18:54:39,2,1,Bed Bath Table
2018-05-12 14:58:30,2018-05-18 16:46:09,6,4,Computers Accessories
2018-04-16 15:28:32,2018-04-30 16:51:42,14,4,Telephony
2018-06-14 11:00:41,2018-06-16 11:47:25,2,1,Auto
2018-05-16 16:18:16,2018-05-22 11:41:51,5,5,Sports Leisure
2018-07-18 13:00:37,2018-07-30 17:54:54,12,1,Health Beauty
2018-06-02 19:43:08,2018-06-11 19:26:38,8,2,Bed Bath Table
2018-04-04 14:47:05,2018-05-02 15:36:29,28,1,Sports Leisure
2018-07-02 21:48:39,2018-07-10 15:22:07,7,4,Health Beauty
2018-08-09 02:58:52,2018-08-13 23:48:52,4,5,Furniture Decor
2018-06-10 22:03:48,2018-06-14 00:44:29,3,5,Auto
2018-06-30 17:05:04,2018-07-04 01:18:36,3,2,Sports Leisure
2018-08-02 12:07:24,2018-08-10 22:44:37,8,1,Garden Tools
2018-05-06 17:40:21,2018-05-14 19:12:23,8,5,Furniture Decor
2018-05-20 16:34:00,2018-06-08 15:56:51,18,3,Bed Bath Table
2018-07-17 17:32:09,2018-07-24 17:12:48,6,5,Musical Instruments
2018-05-23 18:30:11,2018-06-06 19:04:50,14,1,Home Construction
2018-05-23 18:30:11,2018-06-06 19:04:50,14,1,Furniture Decor
2018-05-23 18:30:11,2018-06-06 19:04:50,14,1,Home Construction
2018-06-04 15:09:30,2018-06-08 18:03:21,4,5,Sports Leisure
2018-07-27 22:07:59,2018-08-27 18:12:42,30,2,Computers Accessories
2018-06-06 19:03:21,2018-06-14 16:34:46,7,1,Bed Bath Table
2018-06-06 19:03:21,2018-06-14 16:34:46,7,1,Bed Bath Table
2018-06-29 13:11:40,2018-07-06 11:18:52,6,5,Computers Accessories
2018-06-23 20:54:33,2018-07-24 19:27:29,30,1,Bed Bath Table
2018-06-23 20:54:33,2018-07-24 19:27:29,30,1,Bed Bath Table
2018-06-23 20:54:33,2018-07-24 19:27:29,30,1,Bed Bath Table
2018-07-17 08:33:55,2018-07-27 16:51:14,10,5,Luggage Accessories
2018-07-27 16:50:27,2018-08-04 16:33:36,7,5,Office Furniture
2018-07-27 16:50:27,2018-08-04 16:33:36,7,5,Office Furniture
2018-07-01 20:10:36,2018-07-13 00:18:46,11,4,Construction Tools Construction
2018-04-13 19:45:22,2018-04-25 17:51:13,11,4,Health Beauty
2018-06-24 17:38:52,2018-06-29 17:35:40,4,5,Health Beauty
2018-08-18 12:32:13,2018-08-28 02:32:00,9,5,Bed Bath Table
2018-07-19 23:29:05,2018-08-01 20:03:47,12,5,Pet Shop
2018-06-14 13:39:00,2018-06-21 17:18:58,7,2,Bed Bath Table
2018-06-14 13:39:00,2018-06-21 17:18:58,7,2,Bed Bath Table
2018-08-21 23:58:53,2018-08-28 20:44:33,6,5,Cool Stuff
2018-08-01 14:42:37,2018-08-09 17:32:16,8,5,Health Beauty
2018-04-18 15:23:31,2018-05-10 18:04:34,22,1,Computers Accessories
2018-04-17 09:13:53,2018-04-20 19:51:18,3,2,Computers Accessories
2018-06-07 12:42:02,2018-06-11 18:42:38,4,5,Housewares
